,ID,x1,x2,x1^0x2^0,x1^0x2^1,x1^0x2^2,x1^1x2^0,x1^1x2^1,x1^1x2^2,x1^2x2^0,x1^2x2^1,x1^2x2^2
26,0,-0.006044629098073124,-0.006044629098073155,1.0,-0.012089258196146311,-1.999853849836267,-0.01208925819614625,0.00014615016373309002,0.024176749545227725,-1.999853849836267,0.024176749545227846,3.9994154207049384
27,0,-0.004835703278458497,-0.004835703278458524,1.0,-0.00967140655691705,-1.9999064638952109,-0.009671406556916996,9.353610478917757e-05,0.019341908488136824,-1.9999064638952109,0.01934190848813693,3.9996258643298463
28,0,-0.003868562622766795,-0.0038685626227668193,1.0,-0.00773712524553364,-1.9999401368929348,-0.007737125245533591,5.986310706507361e-05,0.015473787322710231,-1.9999401368929348,0.01547378732271033,3.999760551155331
29,0,-0.0030948500982134336,-0.0030948500982134557,1.0,-0.006189700196426913,-1.9999616876114783,-0.006189700196426867,3.831238852164708e-05,0.012379163250654976,-1.9999616876114783,0.012379163250655068,3.9998467519137524
30,0,-0.0024758800785707447,-0.0024758800785707647,1.0,-0.00495176015714153,-1.999975480071346,-0.00495176015714149,2.4519928653854113e-05,0.009903398897477217,-1.999975480071346,0.009903398897477296,3.9999019208866113
31,0,-0.001980704062856594,-0.0019807040628566116,1.0,-0.003961408125713224,-1.9999843072456616,-0.003961408125713189,1.5692754338466618e-05,0.007922754086021826,-1.9999843072456616,0.007922754086021897,3.999937229228909
32,0,-0.0015845632502852734,-0.0015845632502852894,1.0,-0.0031691265005705793,-1.9999899566372235,-0.0031691265005705472,1.0043362776618624e-05,0.006338221172453964,-1.9999899566372235,0.006338221172454028,3.999959826649763
33,0,-0.0012676506002282171,-0.0012676506002282316,1.0,-0.0025353012004564637,-1.999993572247823,-0.0025353012004564347,6.427752177035913e-06,0.005070586104625059,-1.999993572247823,0.005070586104625117,3.999974289032608
34,0,-0.0010141204801825724,-0.0010141204801825854,1.0,-0.002028240960365171,-1.9999958862386067,-0.002028240960365145,4.113761393302978e-06,0.004056473577030931,-1.9999958862386067,0.004056473577030983,3.9999835449713497
35,0,-0.0008112963841460566,-0.0008112963841460683,1.0,-0.001622592768292137,-1.9999973671927083,-0.0016225927682921135,2.632807291713902e-06,0.003245181264610155,-1.9999973671927083,0.003245181264610202,3.999989468777765
36,0,-0.0006490371073168441,-0.0006490371073168547,1.0,-0.0012980742146337096,-1.9999983150033334,-0.0012980742146336882,1.6849966666968942e-06,0.0025961462420166516,-1.9999983150033334,0.0025961462420166946,3.9999932600161725
37,0,-0.0005192296858534742,-0.0005192296858534838,1.0,-0.0010384593717069678,-1.9999989216021332,-0.0010384593717069485,1.0783978666860103e-06,0.002076917623541526,-1.9999989216021332,0.0020769176235415645,3.999995686409696
38,0,-0.0004153837486827784,-0.00041538374868278706,1.0,-0.0008307674973655742,-1.9999993098253652,-0.0008307674973655569,6.90174634679045e-07,0.0016615344213564596,-1.9999993098253652,0.0016615344213564943,3.9999972393019374
39,0,-0.00033230699894622184,-0.00033230699894622965,1.0,-0.0006646139978924594,-1.9999995582882337,-0.0006646139978924438,4.4171176619458766e-07,0.0013292277022170648,-1.9999995582882337,0.001329227702217096,3.99999823315313
40,0,-0.0002658455991569767,-0.00026584559915698375,1.0,-0.0005316911983139676,-1.9999997173044697,-0.0005316911983139534,2.826955303645353e-07,0.0010633822463211816,-1.9999997173044697,0.00106338224632121,3.9999988692179587
41,0,-0.00021267647932558066,-0.000212676479325587,1.0,-0.00042535295865117406,-1.9999998190748605,-0.00042535295865116137,1.80925139433302e-07,0.0008507058403452794,-1.9999998190748605,0.0008507058403453047,3.9999992762994747
42,0,-0.0001701411834604639,-0.00017014118346046962,1.0,-0.0003402823669209393,-1.9999998842079107,-0.00034028236692092785,1.1579208923731286e-07,0.0006805646944398495,-1.9999998842079107,0.0006805646944398724,3.9999995368316563
43,0,-0.00013611294676837054,-0.0001361129467683757,1.0,-0.0002722258935367514,-1.999999925893063,-0.00027222589353674114,7.410693711187991e-08,0.0005444517668996552,-1.999999925893063,0.0005444517668996756,3.999999703572257
44,0,-0.00010889035741469594,-0.00010889035741470056,1.0,-0.00021778071482940115,-1.9999999525715602,-0.0002177807148293919,4.742843975160293e-08,0.0004355614193297843,-1.9999999525715602,0.00043556141932980276,3.999999810286243
45,0,-8.711228593175629e-05,-8.711228593176045e-05,1.0,-0.00017422457186352092,-1.9999999696457986,-0.0001742245718635126,3.035420144102572e-08,0.00034844913843857747,-1.9999999696457986,0.0003484491384385941,3.9999998785831954
46,0,-6.968982874540461e-05,-6.968982874540836e-05,1.0,-0.00013937965749081675,-1.999999980573311,-0.00013937965749080924,1.9426688922256344e-08,0.0002787593122739332,-1.999999980573311,0.00027875931227394824,3.9999999222932447
47,0,-5.575186299632332e-05,-5.575186299632669e-05,1.0,-0.0001115037259926534,-1.999999987566919,-0.00011150372599264665,1.2433080910243976e-08,0.00022300745059895843,-1.999999987566919,0.00022300745059897193,3.999999950267676
48,0,-4.460149039705832e-05,-4.4601490397061354e-05,1.0,-8.920298079412272e-05,-1.9999999920428282,-8.920298079411665e-05,7.957171782556086e-09,0.00017840596087842985,-1.9999999920428282,0.000178405960878442,3.9999999681713128
49,0,-3.568119231764635e-05,-3.568119231764908e-05,1.0,-7.136238463529818e-05,-1.99999999490741,-7.13623846352927e-05,5.092589940835851e-09,0.00014272476890716604,-1.99999999490741,0.000142724768907177,3.9999999796296404
50,0,-2.854495385411681e-05,-2.854495385411927e-05,1.0,-5.7089907708238545e-05,-1.9999999967407425,-5.7089907708233625e-05,3.259257562134914e-09,0.00011417981523039654,-1.9999999967407425,0.00011417981523040638,3.99999998696297
0,1,-2.0,-1.4285714285714286,1.0,-2.8571428571428577,6.163265306122451,-4.000000000000001,11.428571428571432,-24.65306122448981,14.000000000000004,-40.000000000000014,86.28571428571433
1,1,-1.6571428571428573,-1.142857142857143,1.0,-2.2857142857142865,3.2244897959183696,-3.3142857142857154,7.575510204081637,-10.686880466472314,8.984489795918373,-20.53597667638486,28.970395668471507
2,1,-1.3771428571428572,-0.9142857142857145,1.0,-1.8285714285714292,1.343673469387757,-2.754285714285715,5.036408163265309,-3.700860641399423,5.586089795918369,-10.214564198250734,7.505880656393182
3,1,-1.1480000000000001,-0.7314285714285716,1.0,-1.4628571428571435,0.13995102040816487,-2.2960000000000007,3.3587200000000026,-0.32132754285714665,3.2716160000000016,-4.7859068342857185,0.45786599758367896
4,1,-0.9600571428571429,-0.5851428571428573,1.0,-1.1702857142857146,-0.6304313469387748,-1.920114285714286,2.247082318367348,1.210500235419241,1.6868388702040824,-1.9740834321016925,-1.0634361010114408
5,1,-0.805537142857143,-0.46811428571428587,1.0,-0.9362285714285719,-1.1234760620408157,-1.6110742857142861,1.5083337769795928,1.8100033941695062,0.5955603540897969,-0.557580619508985,-0.6690978013204388
6,1,-0.6781720000000001,-0.3744914285714287,1.0,-0.7489828571428575,-1.439024679706122,-1.3563440000000004,1.0158784043885722,1.9518124901713207,-0.1603309536639994,0.12008513576370138,0.23072019924331383
7,1,-0.5729056571428572,-0.29959314285714295,1.0,-0.599186285714286,-1.6409757950119181,-1.1458113142857147,0.6865544255362618,1.8802486323936516,-0.6871164320548435,0.41171074277619424,1.1275414333569496
8,1,-0.48565577714285724,-0.23967451428571437,1.0,-0.47934902857142886,-1.7702245088076276,-0.9713115542857146,0.465597249987062,1.7194395190846024,-1.0565538645110695,0.5064580685867702,1.8703375458329088
9,1,-0.4131227480000001,-0.19173961142857152,1.0,-0.3834792228571431,-1.8529436856368817,-0.8262454960000003,0.31684798069529485,1.530986374599114,-1.3173183803397137,0.5051642287481038,2.4409167748238767
10,1,-0.35263651205714297,-0.15339168914285722,1.0,-0.3067833782857145,-1.9058839588076042,-0.705273024114286,0.21636604095156287,1.3441685432391464,-1.5025899614566898,0.46096962455388485,2.8637621042056414
11,1,-0.30203369193714297,-0.12271335131428579,1.0,-0.2454267026285716,-1.9397657336368668,-0.604067383874286,0.1482542661897336,1.1717492120470072,-1.635102595739276,0.4012978385317088,3.171715986195742
12,1,-0.2595589876120001,-0.09817068105142863,1.0,-0.1963413621028573,-1.9614500695275947,-0.5191179752240003,0.10192433034755755,1.0182239885961395,-1.7305165277993344,0.33977197220962846,3.394321763770656
13,1,-0.22378602074565723,-0.07853654484114292,1.0,-0.15707308968228587,-1.9753280444976606,-0.4475720414913145,0.07030152341244901,0.8841016054908641,-1.799679267675297,0.2826811830109125,3.5549569285400264
14,1,-0.19355376418697723,-0.06282923587291434,1.0,-0.12565847174582867,-1.9842099484785027,-0.38710752837395457,0.04864334041677614,0.768102608930525,-1.850147761476208,0.23248674021106625,3.671081594476324
15,1,-0.16791546418098807,-0.05026338869833147,1.0,-0.10052677739666295,-1.9898943670262417,-0.3358309283619762,0.033760000978359045,0.6682680726206898,-1.8872175875555333,0.18971590232326235,3.7553636468296085
16,1,-0.14609757889305613,-0.04021071095866518,1.0,-0.08042142191733037,-1.9935323948967947,-0.2921951577861123,0.02349875006651786,0.5825005126785953,-1.914621989766349,0.15397662285119815,3.8168609605809762
17,1,-0.127466749907884,-0.032168568766932144,1.0,-0.0643371375338643,-1.9958607327339486,-0.25493349981576807,0.01640169163963644,0.5088117617407288,-1.9350089106716837,0.12449293441513706,3.8620083022999063
18,1,-0.1115032180404024,-0.025734855013545718,1.0,-0.05146971002709144,-1.997350868949727,-0.22300643608080484,0.011478076599254127,0.44542209888737727,-1.9502681294665378,0.10037973509872074,3.895369743074948
19,1,-0.0977794107350076,-0.020587884010836575,1.0,-0.04117576802167316,-1.9983045561278254,-0.19555882147001521,0.008052284667441142,0.3907860839345194,-1.9617567473452586,0.08077684074364044,3.9201874462345336
20,1,-0.08594268126042318,-0.016470307208669262,1.0,-0.03294061441733853,-1.9989149159218083,-0.17188536252084638,0.0056620094507836526,0.3435842149715472,-1.9704554221510773,0.06490801228763265,3.938772734496792
21,1,-0.07570138241351393,-0.01317624576693541,1.0,-0.026352491533870825,-1.9993055461899574,-0.15140276482702786,0.003989840078308887,0.3027003874271706,-1.9770772028027317,0.052100910248667996,3.952781416809229
22,1,-0.066813619595469,-0.010540996613548329,1.0,-0.02108199322709666,-1.9995555495615727,-0.133627239190938,0.0028171285515789803,0.26719508769683176,-1.9821437609462078,0.041787541343399855,3.9634065572288373
23,1,-0.059078157974567266,-0.008432797290838663,1.0,-0.016865594581677325,-1.9997155517194065,-0.11815631594913456,0.001992776522062678,0.23627902253735614,-1.9860390850013283,0.033495730030997796,3.9715132445997363
24,1,-0.05232706244802668,-0.006746237832670931,1.0,-0.013492475665341864,-1.99981795310042,-0.10465412489605337,0.001412043233437648,0.20928919783314118,-1.9890475141422412,0.026837175181772917,3.977732928351416
25,1,-0.046419732419956915,-0.005396990266136745,1.0,-0.010793980532273493,-1.9998834899842688,-0.09283946483991384,0.0010021073761087194,0.18566811295231872,-1.9913808337682384,0.02149492595203692,3.9825296517242075
26,1,-0.04123806015134755,-0.004317592212909396,1.0,-0.008635184425818794,-1.9999254335899321,-0.08247612030269512,0.0007121965095397901,0.16494609065718294,-1.9931976895798154,0.017211629646637625,3.986246753563363
27,1,-0.03668249491492186,-0.0034540737703275173,1.0,-0.006908147540655035,-1.9999522774975564,-0.07336498982984373,0.0005068161740632166,0.14672647849878104,-1.9946175782672668,0.013779112517854322,3.989139968392281
28,1,-0.03266883804639692,-0.002763259016262014,1.0,-0.005526518032524029,-1.9999694575984361,-0.06533767609279385,0.00036108984513003934,0.13067335661604723,-1.9957309880827931,0.011029443293706554,3.991401021748335
29,1,-0.029125628340131028,-0.002210607213009611,1.0,-0.004421214426019222,-1.9999804528629992,-0.05825125668026207,0.0002575412963685233,0.11650137471522934,-1.9966067910951701,0.008827426747877913,3.993174554243858
30,1,-0.025992004784816964,-0.001768485770407689,1.0,-0.0035369715408153785,-1.9999874898323196,-0.051984009569633935,0.00018386596242526951,0.10396736881059145,-1.9972976627490642,0.007064384991680512,3.9945703389694596
31,1,-0.0232159557292945,-0.0014147886163261513,1.0,-0.002829577232652303,-1.9999919934926844,-0.046431911458589006,0.00013138267953175103,0.09286345115973925,-1.9978440775983017,0.005653054116361396,3.9956721594433806
32,1,-0.020752881294732434,-0.0011318308930609211,1.0,-0.0022636617861218427,-1.999994875835318,-0.041505762589464874,9.395500867761721e-05,0.08301131249656699,-1.998277271671867,0.004523423897959422,3.996544303841914
33,1,-0.018564410075953098,-0.000905464714448737,1.0,-0.0018109294288974741,-1.9999967205346036,-0.0371288201519062,6.723767307332852e-05,0.07425751854113151,-1.9986214507141273,0.003619362402323976,3.9972363470183665
34,1,-0.016617422596912915,-0.0007243717715589896,1.0,-0.0014487435431179791,-1.9999979011421463,-0.03323484519382583,4.814876738108077e-05,0.0664696206324358,-1.9988954450649423,0.0028958868694057742,3.997786694732481
35,1,-0.014883243160065724,-0.0005794974172471917,1.0,-0.0011589948344943835,-1.9999986567309735,-0.029766486320131454,3.449920388608009e-05,0.05953293265586381,-1.9991139562921534,0.0023169627489082367,3.998225227236449
36,1,-0.013336969102334431,-0.00046359793379775337,1.0,-0.0009271958675955068,-1.9999991403078232,-0.026673938204668866,2.4731965275866885e-05,0.05334785347796173,-1.9992885010206536,0.0018537320362775652,3.998575283268624
37,1,-0.011956912398721212,-0.0003708783470382027,1.0,-0.0007417566940764054,-1.9999994497970068,-0.023913824797442425,1.7738239624473257e-05,0.047827636437426865,-1.9994281289835572,0.001483089198998216,3.998855157875773
38,1,-0.010724133324145272,-0.00029670267763056216,1.0,-0.0005934053552611244,-1.9999996478700843,-0.021448266648290547,1.2727516290164179e-05,0.042896525744004765,-1.9995399718577838,0.001186537727359087,3.9990792396177257
39,1,-0.009622049723967688,-0.00023736214210444973,1.0,-0.0004747242842088995,-1.999999774636854,-0.019244099447935377,9.135641335666e-06,0.038488194558959965,-1.999629664636438,0.0009492727612274148,3.999258878630044
40,1,-0.008636108537360476,-0.00018988971368355978,1.0,-0.0003797794273671196,-1.9999998557675867,-0.017272217074720955,6.55963270999811e-06,0.034544431658228354,-1.9997016705173236,0.0007594455553341417,3.9994030526128492
41,1,-0.007753508712256073,-0.00015191177094684783,1.0,-0.0003038235418936957,-1.9999999076912554,-0.015507017424512149,4.7113969581225365e-06,0.031014033417590986,-1.999759532410596,0.0006075740240726681,3.9995188802259
42,1,-0.006962966663935781,-0.00012152941675747827,1.0,-0.0002430588335149566,-1.9999999409224034,-0.013925933327871563,3.3848211102795195e-06,0.027851865833032455,-1.9998060683809478,0.00048607053023680467,3.9996120186181594
43,1,-0.006254517055866455,-9.722353340598262e-05,1.0,-0.0001944470668119653,-1.9999999621903382,-0.012509034111732912,2.4323449916772823e-06,0.025018067750503473,-1.9998435240655914,0.00038886370733745817,3.9996869725177753
44,1,-0.005619342996939211,-7.77788267247861e-05,1.0,-0.00015555765344957222,-1.9999999758018165,-0.011238685993878424,1.748263621064301e-06,0.022477371715801064,-1.999873691937131,0.0003110956587132728,3.999747335480951
45,1,-0.005049630814572811,-6.222306137982888e-05,1.0,-0.00012444612275965775,-1.9999999845131626,-0.010099261629145624,1.2568139524825576e-06,0.020198523101885628,-1.999898004914546,0.0002488795526263902,3.999795978856997
46,1,-0.004538445426977547,-4.9778449103863104e-05,1.0,-9.955689820772622e-05,-1.999999990088424,-0.009076890853955095,9.036670987898485e-07,0.018153781617943895,-1.9999176100524254,0.00019910559392782843,3.9998352002825155
47,1,-0.004079623039369406,-3.982275928309049e-05,1.0,-7.964551856618099e-05,-1.9999999936565913,-0.008159246078738814,6.498473850502317e-07,0.016318492105720197,-1.9999334267034266,0.00015928573486763374,3.999866840720458
48,1,-0.0036676784595041567,-3.1858207426472393e-05,1.0,-6.37164148529448e-05,-1.9999999959402184,-0.007335356919008314,4.6738264454595276e-07,0.01467071380823668,-1.9999461925388708,0.0001274294012873741,3.999892376958397
49,1,-0.003297724792811094,-2.5486565941177917e-05,1.0,-5.097313188235585e-05,-1.9999999974017397,-0.006595449585622189,3.3619072155134906e-07,0.013190899154107684,-1.9999565000447634,0.00010194404643575655,3.9999129948931196
50,1,-0.0029654036569358665,-2.0389252752942335e-05,1.0,-4.077850550588468e-05,-1.9999999983371135,-0.005930807313871734,2.4184945870305964e-07,0.01186161461788121,-1.9999648255246056,8.155557664923082e-05,3.999929647723497
0,2,-2.0,-0.8571428571428572,1.0,-1.7142857142857144,0.9387755102040822,-4.000000000000001,6.857142857142859,-3.75510204081633,14.000000000000004,-24.000000000000007,13.142857142857155
1,2,-1.7142857142857144,-0.6857142857142858,1.0,-1.3714285714285719,-0.11918367346938674,-3.428571428571429,4.702040816326533,0.408629737609326,9.755102040816329,-13.378425655976685,-1.1626488962932016
2,2,-1.4742857142857144,-0.5485714285714287,1.0,-1.0971428571428574,-0.7962775510204074,-2.9485714285714293,3.235004081632655,2.347881236151602,6.694073469387758,-7.344354892128285,-5.330340428554766
3,2,-1.272,-0.438857142857143,1.0,-0.877714285714286,-1.2296176326530608,-2.5440000000000005,2.232905142857144,3.1281472574693874,4.471936,-3.9250821120000015,-5.498771357695999
4,2,-1.1009142857142857,-0.35108571428571445,1.0,-0.702171428571429,-1.5069552848979586,-2.2018285714285715,1.5460611134693887,3.318057202153608,2.8480490579591837,-1.9998186756687126,-4.291882579540244
5,2,-0.9557142857142857,-0.2808685714285716,1.0,-0.5617371428571432,-1.6844513823346936,-1.9114285714285717,1.0737204244897967,3.2197084993768863,1.6535591836734702,-0.9288656113819251,-2.7853400527110046
6,2,-0.832056,-0.22469485714285728,1.0,-0.4493897142857146,-1.7980488846942038,-1.6641120000000003,0.7478348162194293,2.992154725606241,0.7692687485440008,-0.3457014631171178,-1.3831828153496466
7,2,-0.7263809142857143,-0.17975588571428583,1.0,-0.35951177142857166,-1.8707512862042905,-1.4527618285714288,0.5222849784535253,2.7177560593484973,0.11051693055420131,-0.039732137476389345,-0.20674968998162235
8,2,-0.6357672342857144,-0.14380470857142866,1.0,-0.2876094171428573,-1.9172808231707459,-1.271534468571429,0.3657052873828815,2.4378886525926062,-0.38320009523477405,0.11021195603956079,0.7347021940308358
9,2,-0.55781004,-0.11504376685714293,1.0,-0.2300875337142859,-1.9470597268292773,-1.1156200800000002,0.25669027276933437,2.172178928210057,-0.7553918371007933,0.17380624478642512,1.4707930239945366
10,2,-0.49052465931428574,-0.09203501348571436,1.0,-0.18407002697142874,-1.9661182251707374,-0.9810493186285716,0.18058177454026297,1.9288589451469684,-1.0375422344184155,0.1909804270733942,2.0399306964744164
11,2,-0.4322686920342857,-0.0736280107885715,1.0,-0.14725602157714301,-1.978315664109272,-0.8645373840685715,0.12730833568264835,1.7103278491109088,-1.2525751115478714,0.18444922765308566,2.477988963648573
12,2,-0.38167902175199997,-0.058902408630857196,1.0,-0.1178048172617144,-1.986122025029934,-0.7633580435040002,0.08992725482024858,1.5161222231870533,-1.4172844974177452,0.1669629412261582,2.8148999560548646
13,2,-0.33762087871371427,-0.04712192690468576,1.0,-0.09424385380937153,-1.991118096019158,-0.6752417574274286,0.06363738547297369,1.344486082401532,-1.5440485690263177,0.1455170876138856,3.074383046920787
14,2,-0.2991465981518743,-0.03769754152374861,1.0,-0.07539508304749723,-1.994315581452261,-0.5982931963037487,0.04510836522207369,1.1931854436654423,-1.6420452512566441,0.12380213808624314,3.2747564300308185
15,2,-0.265462184184312,-0.03015803321899889,1.0,-0.060316066437997785,-1.996361972129447,-0.5309243683686241,0.032023269476073944,1.0599172190879673,-1.7181193150723777,0.10363019875631278,3.4299880641915865
16,2,-0.23590016244398093,-0.024126426575199113,1.0,-0.04825285315039823,-1.997671662162846,-0.4718003248879619,0.022765711793129,0.9425021392279057,-1.7774044534356137,0.08576483608049248,3.5506705088303674
17,2,-0.20989750354206294,-0.01930114126015929,1.0,-0.03860228252031859,-1.9985098637842216,-0.4197950070841259,0.016205045464080574,0.8389644624249928,-1.8237721520272387,0.0704017678652449,3.6448266351214134
18,2,-0.18697763906184073,-0.015440913008127433,1.0,-0.030881826016254874,-1.9990463128219018,-0.3739552781236815,0.011548421836875735,0.7475539198934343,-1.8601574499634401,0.05744505873261129,3.7185408916176064
19,2,-0.16673578385484392,-0.012352730406501948,1.0,-0.0247054608130039,-1.9993896402060172,-0.3334715677096879,0.00823856874830267,0.6667395977820093,-1.8887967135292432,0.04666359318982727,3.776440581485541
20,2,-0.14882693242870934,-0.009882184325201559,1.0,-0.01976436865040312,-1.9996093697318509,-0.2976538648574187,0.005882940715259293,0.5951914571057925,-1.9114021767354414,0.03777765726018224,3.822057701926044
21,2,-0.13295602075331828,-0.007905747460161247,1.0,-0.015811494920322498,-1.9997499966283847,-0.26591204150663655,0.004204466893534769,0.5317576041063433,-1.9292907861817727,0.030504971465538096,3.8580992431621737
22,2,-0.11886984393197032,-0.006324597968128998,1.0,-0.012649195936257998,-1.9998399978421662,-0.2377396878639407,0.003007215893615804,0.47544133686482043,-1.943479840814356,0.024583457304628294,3.8866487206604754
23,2,-0.1063503997419604,-0.005059678374503199,1.0,-0.0101193567490064,-1.9998975986189864,-0.21270079948392082,0.002152395270776671,0.4253798181122318,-1.9547583698989008,0.01978089730311319,3.909316569841176
24,2,-0.09520939193031404,-0.004047742699602559,1.0,-0.00809548539920512,-1.9999344631161513,-0.1904187838606281,0.0015415324844781104,0.38082508826753575,-1.9637406867530394,0.015897434057434264,3.927352676060782
25,2,-0.08528367846732238,-0.0032381941596820473,1.0,-0.0064763883193640955,-1.9999580563943369,-0.17056735693464478,0.00110466043811634,0.3411275596593313,-1.9709067767483295,0.01276435762748842,3.9417308865600162
26,2,-0.07643149120462193,-0.002590555327745638,1.0,-0.005181110655491277,-1.9999731560923755,-0.1528629824092439,0.0007920000269907092,0.30572186137870877,-1.9766329086089511,0.010241153824788551,3.953212756666696
27,2,-0.06852928655138517,-0.0020724442621965103,1.0,-0.004144888524393021,-1.9999828198991203,-0.13705857310277036,0.000568092506823355,0.2741147915254284,-1.9812149475390326,0.008211915100410458,3.962395857605402
28,2,-0.061469113470027,-0.0016579554097572082,1.0,-0.003315910819514417,-1.999989004735437,-0.12293822694005402,0.00040765219684244387,0.2458751021417779,-1.9848861923568357,0.006581705600740805,3.969750560364859
29,2,-0.05515640658204858,-0.0013263643278057667,1.0,-0.002652728655611534,-1.9999929630306796,-0.11031281316409718,0.0002926299605615218,0.22062485006031246,-1.987831083251823,0.0052731764770574275,3.9756481781972988
